customer_id,gender,age,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,contract,monthly_charges,total_charges,churn
9e91be6e-20c1-4fc8-921e-5c60dbfa103b,Female,61,26,No,Yes,Fiber optic,Yes,No internet service,No,No,Two year,54.61,1528.07,Yes
02361a51-823c-4564-853d-b7c6ac5a34d2,Male,59,62,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Month-to-month,30.09,3124.05,No
b6e25c80-f106-467e-97f3-885ededfe2e7,Non-binary,36,70,No,Yes,DSL,No internet service,No,No,Yes,Two year,111.45,7633.75,No
e86726b0-9b38-4f9d-9223-2c6417df4a0c,Male,59,13,No,No,Fiber optic,,No internet service,Yes,No internet service,One year,40.8,9062.98,No
702db8ff-a043-4883-b0e2-c9e4d63186ff,Non-binary,42,18,Yes,Yes,Fiber optic,,No,No internet service,No,Month-to-month,126.6,7679.72,Yes
fcb90da9-7847-4b79-a55f-c571e634d052,Non-binary,29,48,No,No phone service,Fiber optic,No,No internet service,No,No,One year,128.61,1232.05,No
fa3dee07-57c0-4ad5-8b8d-6c8c53bb954f,Male,38,14,No,No phone service,DSL,No,No,Yes,No,Two year,61.11,2807.14,No
3b9ecc16-fa65-4f97-bfe8-a4370b7a1b8d,Non-binary,57,66,No,No phone service,No,,Yes,No,Yes,Month-to-month,104.51,5632.192932894327,Yes
3b2da87d-fd42-400e-bddd-0a5b0ef40a40,Female,47,23,No,Yes,No,No internet service,No internet service,Yes,No internet service,One year,34.15,5989.1,Yes
2b228d21-ee86-4682-9ae3-32d48c6ac505,Non-binary,55,64,Yes,Yes,No,No internet service,No,No,Yes,One year,119.11,1717.15,No
912549bf-ca96-4f5a-b3fc-2934fd066937,Non-binary,49,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,One year,74.02,6407.7,No
806a04f3-6508-4336-9a97-5c382d54f301,Non-binary,36,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,125.9,6256.09,No
8c8af24c-0390-444c-8112-40549ce0aeb9,Male,42,26,Yes,No,No,No internet service,No,No,Yes,One year,97.53,741.44,No
7a319721-b957-4ebb-bfc7-98ffeec01b4f,Male,34,49,Yes,Yes,DSL,Yes,No,No internet service,No,Month-to-month,44.79,5518.76,No
c474bb70-2ebc-4c27-a9ca-915566cc56eb,Non-binary,46,35,Yes,No,DSL,Yes,Yes,No internet service,No internet service,One year,89.22,6890.74,No
1c5274b3-274a-4810-8995-46766ad7a98f,Non-binary,49,22,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,One year,124.42,1994.7,Yes
ed21cd09-eb9e-4a01-b2c6-002a8684a1c1,Male,55,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,114.12,7919.71,No
7e4fe6bf-1775-4892-9919-2a0284ca5419,Male,40,33,No,Yes,DSL,,Yes,Yes,No,Month-to-month,93.67,3809.91,No
31d10737-f41b-42b1-939d-63d01be07265,Non-binary,21,43,Yes,No,DSL,Yes,No,No internet service,Yes,One year,61.06,743.28,Yes
986c3af0-a3bf-470a-9fb3-b7bc43a05b78,Male,45,9,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,One year,38.09,1220.96,No
b5574d82-15a8-41ed-894e-91d22df331e2,Female,24,54,No,No,Fiber optic,No internet service,Yes,No,Yes,Two year,71.68,1367.28,Yes
f0f216b8-bd45-4f7b-ad45-18acccdf5a0b,Male,70,57,No,Yes,No,No internet service,Yes,No,No,Two year,54.96,5180.54,Yes
cef33030-d152-46c8-ad91-b5e2f642974e,Non-binary,20,71,No,No,DSL,No internet service,No internet service,Yes,No internet service,Month-to-month,57.72,3822.87,No
f79dbdcb-9e4c-47ac-b48c-ac555cfc0f01,Male,47,53,No,Yes,No,No internet service,Yes,No internet service,No,One year,62.5,5014.92,No
c70bf001-599b-4f8c-ab1f-3b752df2c416,Female,31,72,Yes,No,DSL,No,No internet service,No,No internet service,Month-to-month,39.94,2456.1519489278216,Yes
2cd81528-1184-4523-865e-854e22501f39,Male,50,33,Yes,No phone service,DSL,Yes,No,Yes,Yes,Two year,100.57,6485.77,No
5c457a9a-36c8-476c-a672-f64f5d9e6332,Non-binary,51,66,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Month-to-month,92.54,2165.25,Yes
b9a1ad00-0fc3-4d54-952a-54c0b6c18b39,Female,40,41,Yes,Yes,No,Yes,No internet service,Yes,Yes,One year,35.34,184.54,Yes
d08b7d31-cb05-4fdc-8d3a-7afe79480e53,Male,41,17,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Two year,120.08,3463.44,No
6f522de0-f959-4475-bbad-2cf81e5fd816,Male,28,42,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,61.24,6688.24,No
a30c0525-c005-4f9c-8325-956781823b76,Female,26,41,No,No phone service,DSL,No,No,Yes,No,One year,56.05,220.12,Yes
cde0bd62-ecd9-47d2-88df-b9e2d3da0376,Male,59,68,No,No phone service,No,No internet service,No internet service,Yes,,Month-to-month,123.06,3017.33,No
37c55a73-c846-4820-9fff-862b2c95a308,Non-binary,49,39,No,No phone service,DSL,No,Yes,No,No,Two year,127.44,4294.79,No
1109af3f-932c-4bcf-9d5c-8353e68fd896,Male,49,42,Yes,No phone service,No,No internet service,No internet service,No,No,One year,39.44,6821.35,No
e32e71b6-e5a9-4af2-8d30-800c573ccb48,Female,61,50,No,No phone service,DSL,Yes,No internet service,No,Yes,Two year,90.13,3464.0,Yes
ebf2a602-694c-4b6d-a7f9-d51374bc80c1,Non-binary,55,35,Yes,Yes,DSL,Yes,Yes,No,No internet service,Two year,106.79,6613.53,Yes
c24b774c-8ed4-4d55-bc7e-c12f758f29bc,Non-binary,67,44,No,No phone service,DSL,No,No,No,No internet service,One year,122.63,2686.2,No
af81ffe4-99bf-4fce-84af-ea60d05305b0,Non-binary,37,72,Yes,No,Fiber optic,,Yes,No internet service,Yes,Month-to-month,91.58,2289.61,No
cae694c2-b4b7-4468-a027-ae6d216cc47c,Female,36,64,No,Yes,DSL,Yes,No,No,Yes,Month-to-month,112.75,4932.26,No
d4dc1273-fb72-449e-8220-c20c198ec5c9,Female,44,46,No,No,No,Yes,No,No internet service,No internet service,Two year,80.49,1149.72,No
50ac7e91-e57a-4dc1-854b-df4c1e3245da,Non-binary,60,44,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Month-to-month,64.35,5113.28,Yes
a8fdb71a-3810-4812-9b84-300430066fa3,Male,62,71,No,Yes,DSL,Yes,No internet service,Yes,Yes,Month-to-month,88.59,8525.99,Yes
1910cd4e-aa85-4967-8dc1-3badc8408bac,Non-binary,24,35,Yes,No phone service,Fiber optic,No,No internet service,No,No,One year,58.54,4915.09,No
ea88787d-cea1-44ba-ba4f-3fa5da485e20,Non-binary,24,12,Yes,Yes,DSL,Yes,No,No internet service,No,One year,63.41,1678.51,Yes
53391cff-e1b4-421e-ac79-a54ea3b08acf,Male,19,39,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Two year,46.25,7589.82,No
1f9361e5-b0b0-4fc8-8da5-dcdc278221af,Non-binary,30,10,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Two year,77.32,4405.4,No
f239e280-5912-4dec-976a-494bf6220b9e,Male,35,18,No,No,No,No,No internet service,No,,One year,108.51,6808.45,No
25d7f589-60d7-4ce3-9924-04aa605c607b,Non-binary,37,44,No,No,DSL,,Yes,No,Yes,Two year,94.03,3211.01,Yes
0f1c28fb-5958-4668-9bf4-b17bdb0f23a8,Male,42,44,Yes,No phone service,DSL,No,Yes,,No,One year,38.76,4264.33,Yes
e5620c62-2ea2-4482-9b7d-3ea6ede77ae6,Non-binary,38,72,No,No,DSL,No internet service,Yes,No internet service,No internet service,One year,86.59,9199.44,No
a44560b0-d021-4fe3-89d9-f9bb12264737,Non-binary,54,50,No,No,No,No internet service,,No,No,Month-to-month,118.13,1615.67,Yes
5dbb624b-7f6d-4db5-ac6a-d397637f385a,Male,67,42,Yes,No,DSL,Yes,No internet service,Yes,No internet service,One year,54.53,5853.44,Yes
51ea8526-ebf4-4bcb-8c0e-564ab9452b8e,Non-binary,19,63,Yes,No phone service,DSL,No internet service,No,No,Yes,Month-to-month,33.86,6546.15,No
8291a8bf-adfd-48e1-baf0-5b46cc971edd,Non-binary,37,68,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Two year,127.43,3895.87,Yes
8e38886f-163f-4878-9a1c-46be4645b488,Male,23,36,No,No phone service,DSL,No internet service,No,No,Yes,One year,118.66,4472.73,No
e97b54c7-d02a-43b3-9cc2-6844b590d451,Female,33,35,Yes,No,Fiber optic,,,Yes,No,Two year,106.19,3680.54,Yes
c7ed6ae9-0313-4858-be52-e2e92c904a58,Male,56,49,Yes,No,DSL,No,No internet service,,No,One year,46.67,8048.5,No
646fee0b-2bf7-430f-9b62-9d0295773c75,Female,46,71,No,No phone service,DSL,Yes,Yes,,,Month-to-month,71.43,7482.18,No
774d8dc2-f8a3-4937-a8bb-59b2b039b8b5,Female,39,4,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Two year,62.61,1653.54,No
a7976d69-9635-48a5-9b3c-dbfa25298414,Non-binary,45,61,No,No phone service,No,Yes,No,No internet service,Yes,One year,70.55,3900.56,Yes
45127e91-acfb-44a6-b832-78f194a2cf2c,Non-binary,41,20,Yes,No phone service,No,Yes,No,No,No,Month-to-month,122.54,9281.86,No
76280f88-5d28-4447-9afe-014bf2734c30,Non-binary,39,12,Yes,No phone service,No,Yes,Yes,No,Yes,One year,67.06,5616.84,Yes
7da20178-aba9-4adf-aaf0-92c09f809652,Male,70,5,No,No phone service,DSL,Yes,No,Yes,No internet service,One year,34.37,8896.01,No
1f097c9f-3e50-49c4-a5aa-78235bf440b3,Male,61,8,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Month-to-month,83.0,6979.11,No
a2a7ef6a-50fe-4ba1-84da-446a681cfef5,Non-binary,22,50,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Month-to-month,122.22,5434.86,Yes
c0c52f0f-1346-4525-9484-bd30b8f41b67,Non-binary,61,5,Yes,No,No,No internet service,No,Yes,No,One year,114.88,4393.68,No
5293758f-14cd-431a-886f-252b75f83da8,Male,22,60,No,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,129.23,8053.51468401176,Yes
c7c3d8fa-f5b1-48dd-8db6-7df7e446ed94,Male,45,46,No,No,DSL,Yes,No,No,No internet service,One year,120.9,1910.89,No
d2eb61b5-6fe0-4b87-baae-5cab5ec9e4d2,Male,52,10,Yes,No phone service,DSL,No internet service,Yes,Yes,No,One year,32.55,4845.75,No
9fa13ab5-c2e2-45e4-b9ba-e30ac58d9cb9,Non-binary,55,71,Yes,Yes,DSL,No,No,No internet service,Yes,Month-to-month,31.59,7670.25,Yes
c81a7496-0588-4b66-b630-52b59ed50cc1,Non-binary,61,43,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Two year,109.61,1963.72,Yes
ab94158e-7678-43ae-9c5f-04d006b3d167,Female,52,39,Yes,No,DSL,No internet service,No,No internet service,No,One year,93.77,4930.49,No
709b2884-a5d6-4c36-80b1-9324f722e203,Female,24,41,No,No phone service,Fiber optic,Yes,No internet service,No,,Month-to-month,35.39,9033.4,No
c0e4e106-f173-497f-a7a9-ad628dcf654e,Non-binary,23,11,Yes,No,No,No internet service,Yes,No,No,One year,72.98,796.18,Yes
edaefd6d-0b39-42ee-9246-a35c1e1f0c83,Male,40,57,Yes,No,DSL,No internet service,Yes,Yes,No,One year,115.91,2700.89,Yes
09e7c8d3-bd89-45e1-854a-ab3ee0714158,Non-binary,70,47,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,One year,71.03,4941.4,Yes
ae2a1e8b-6a47-4450-a4ac-a84746925005,Non-binary,67,58,No,Yes,DSL,No internet service,No,Yes,No,Month-to-month,86.8,7126.21,No
f8609de3-2479-42e2-b2c3-d0dc8b32b424,Non-binary,36,31,Yes,Yes,No,Yes,Yes,No internet service,No internet service,One year,41.87,510.78,Yes
05384bb4-53f3-406e-a26b-bd6f325dcfdd,Female,32,46,Yes,No,DSL,No,No internet service,No,No,Month-to-month,128.05,4618.51,Yes
6adc372c-55a8-40b8-b429-8ed00e8f9abb,Non-binary,50,13,No,No phone service,No,No,Yes,No internet service,No internet service,Month-to-month,103.47,8164.97,Yes
70943d1c-5450-478f-b21a-97ebe49f1ba2,Non-binary,30,69,No,No,DSL,No,No,Yes,Yes,One year,113.85,322.67,No
56daa7b7-7316-4663-8e44-c3e64e306424,Male,23,29,No,Yes,Fiber optic,No,No,No,No,One year,31.7,9027.65,No
f62675dc-90a3-47d7-8044-85f479799dfe,Male,70,39,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Two year,111.62,2889.44,Yes
c3f508e9-4ac2-43de-bad0-c5acc5934a5d,Female,24,1,Yes,No phone service,No,No,Yes,Yes,,One year,94.58,4210.66,Yes
a89a9f8e-56f8-4455-8726-f2f8d089ee68,Non-binary,64,39,No,No phone service,Fiber optic,No internet service,,No,,Month-to-month,39.59,4628.13,Yes
9ef6cd36-dcf9-4c0e-94f3-d14c609317f6,Male,48,52,Yes,No phone service,No,No internet service,Yes,No,No,Month-to-month,116.12,8811.26,Yes
54954893-b483-4eaf-ab10-e107df3aedd1,Male,65,72,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,One year,89.75,6733.66,No
119f27ef-a594-448e-b29e-526ebaf1836e,Non-binary,62,5,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,One year,68.95,6908.0,Yes
e3732c06-ec03-4efd-b105-f394ff9c0ce0,Female,27,14,No,No,Fiber optic,No internet service,No internet service,No,No,Month-to-month,80.24,770.74,Yes
910c0b48-66f7-45bf-aa5f-09b28ceb6f10,Female,22,6,No,No phone service,DSL,No,No,No,No,One year,119.5,3537.22,Yes
85df61a9-d0e8-4b35-b602-c49c7c7cc818,Non-binary,34,58,Yes,No phone service,No,Yes,No internet service,Yes,No,One year,96.71,546.43,No
f2e260e0-f39e-45ed-8ac0-f0e2dde567b7,Non-binary,49,44,Yes,Yes,No,Yes,Yes,No,Yes,Two year,43.31,7495.0,No
93829ab9-b04e-4d6b-98ec-2e3459a8db2a,Female,51,49,Yes,No,No,No,Yes,Yes,No,Two year,98.36,7418.1,No
d1926b8a-a407-4f72-ac68-a5e0cedb9be1,Female,51,1,No,No phone service,DSL,No,Yes,No internet service,No,Two year,59.75,3093.13,Yes
4410eee3-60fc-4040-be19-0692083b1f8e,Male,39,50,No,No,No,No internet service,No,Yes,No,One year,47.42,2562.61,Yes
e432b755-59b4-432e-bb8e-d0367d371848,Male,27,67,No,Yes,No,No,No,No internet service,No,Two year,34.77,9198.14,No
44818715-b000-4f20-89a5-007efba4116d,Non-binary,24,46,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Month-to-month,79.36,6201.73,Yes
46838f1b-170b-4546-848f-46d0026fabba,Male,43,71,No,Yes,No,No,No internet service,No,No,One year,104.58,4531.56,Yes
1b9286ae-3bbf-4037-9e05-b33d5ecc8f6f,Male,26,59,No,Yes,DSL,No,No internet service,Yes,No internet service,Two year,87.04,5367.99,No
2b41acae-f49c-4137-99c1-6fb85a3875f7,Non-binary,69,28,No,No,DSL,No,,No,No internet service,One year,109.99,1094.24,No
ceefcef2-d85f-4b28-be49-128308d06302,Non-binary,25,45,No,No,DSL,Yes,No internet service,Yes,Yes,Two year,55.31,2849.51,No
2ce115a9-8dde-4f6b-96d5-f6b735bca656,Male,41,13,Yes,Yes,No,Yes,Yes,No internet service,No,Two year,91.3,9110.56,No
0a404cb3-7593-445d-8992-385bc584d7f1,Female,32,14,No,No,Fiber optic,No internet service,Yes,Yes,No,One year,110.1,2728.24,No
034f0e93-8bb8-447a-8923-482f0259976f,Female,37,46,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,One year,115.59,8980.64,No
636f4ce5-5604-4da3-ae7e-28e63846efa3,Non-binary,43,47,Yes,No phone service,No,Yes,No,No,No,Month-to-month,41.08,7841.0,No
b8a3a6f8-a330-48a3-b4d6-ce02d7392093,Female,57,14,Yes,No phone service,No,Yes,No,Yes,No internet service,Two year,30.37,4335.14,Yes
d2263c54-bf11-4349-a8c7-cef201ab595c,Male,66,18,No,No phone service,No,No,Yes,No,No,Month-to-month,107.6,2411.02,Yes
27c773fc-db8c-41a7-b5f7-e86706f69531,Male,59,36,Yes,No phone service,No,No internet service,,No,Yes,Month-to-month,60.68,1092.73,No
8299bef8-ecf2-4d14-89e6-d743a6cc00d8,Female,22,29,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Month-to-month,116.65,256.7,Yes
f0eeaddc-1617-43f7-bd35-7d130b66dd78,Non-binary,28,54,No,Yes,DSL,Yes,Yes,Yes,No,Two year,112.67,8364.46,No
9c644a12-6ced-4532-aedc-ac86c0cd26c9,Male,60,17,No,No phone service,No,No,No,Yes,Yes,One year,56.78,7911.55,No
d157628c-da54-411c-b056-2fd06e708687,Male,39,26,Yes,No,No,No,Yes,Yes,No,Month-to-month,61.82,5510.08,No
31abb4ad-3c0d-4fa8-a2b8-08cde01ef6ca,Male,40,11,No,No,DSL,Yes,No internet service,No internet service,No internet service,One year,31.66,7332.11,Yes
888c12ae-4a7b-4750-b7c1-1f7b380aaf0e,Female,66,65,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,One year,61.5,1449.57,No
1ba9a66f-29ed-46b7-af33-033b95b55d00,Female,58,66,No,No,DSL,Yes,,Yes,No,One year,39.23,9298.74,Yes
0a4b4904-1860-4160-b630-d531261eadfa,Female,20,56,No,Yes,No,No,No,Yes,No,One year,58.28,1223.24,Yes
85f44dc9-e85c-4c1d-962b-b558dfa11f63,Non-binary,39,38,No,No,Fiber optic,No,Yes,No internet service,No,One year,84.78,5430.72,Yes
2c5d360d-0886-4244-893f-96d154d9781c,Male,54,3,Yes,No,No,No,No,No internet service,No internet service,One year,81.77,3257.02,No
a69dfa90-bc72-4716-a59c-c9322b4cc4e7,Non-binary,41,47,No,No phone service,No,No,No internet service,No internet service,No internet service,Two year,102.0,6585.13,Yes
585036f6-af21-4898-996e-880990d3d1db,Non-binary,66,42,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Two year,84.21,2258.61,Yes
f5c00918-ec51-4660-ae83-6438aca9282a,Male,53,46,No,No,DSL,Yes,No,Yes,No,One year,81.11,1086.78,Yes
b793fb7b-1f19-45ca-89e5-7c156ea93d6c,Non-binary,32,2,No,No,Fiber optic,Yes,No internet service,Yes,No,One year,82.44,6313.01,No
2b8a4064-871e-4dbc-a247-c5e8f91c9f51,Female,59,32,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Month-to-month,84.53,251.31,No
e9f19440-5264-4028-9a4d-c8dfecd24997,Non-binary,53,35,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,113.39,9123.57,No
956cc6e0-0fe4-4665-9c63-af36b94d5ea1,Male,34,66,Yes,No phone service,No,No,No internet service,Yes,No,Month-to-month,70.58,591.63,Yes
ea206ddf-6bf2-4f54-93cd-11ab0947f649,Female,65,54,No,No,No,No internet service,No,No,No internet service,Month-to-month,85.02,3559.56,Yes
e51ab15d-b7a3-4021-aa6d-725ac47cb624,Female,22,3,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,43.44,7328.18,No
f3bd71a8-d186-4d96-ad2d-62dae540d036,Non-binary,57,66,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,One year,115.71,4314.1,Yes
b2287348-45ac-4c8f-bbaf-368ebf06e6ab,Non-binary,45,20,No,No,Fiber optic,No,Yes,Yes,No internet service,Two year,128.77,6403.65,Yes
16771067-4f17-4723-b797-98493d702937,Female,44,11,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,One year,95.12,1892.3,Yes
d1565d99-e903-4ad7-8b00-bf4d7222409a,Male,50,42,Yes,No phone service,No,No,Yes,Yes,,Month-to-month,69.2,4704.62,No
66b07c5e-8054-42cc-9ac6-c68933c0eb40,Female,30,48,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Two year,104.74,7651.28,No
01e6f3c2-8a95-4656-87eb-74a09273fb29,Non-binary,30,10,No,No phone service,DSL,No,No internet service,No,No,Month-to-month,83.73,991.36,Yes
c93e1dbe-9d2f-41d5-93c7-dc117ccc40b4,Female,19,71,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Two year,98.34,154.71,Yes
9b2d8d0d-8af5-4828-8fa3-b4fd5fdb1e95,Female,67,50,No,No,DSL,,No internet service,Yes,No,One year,111.04,6194.37,No
208d410b-8ae2-4a2c-9e7a-1a3d49986922,Male,36,22,No,No,No,No,No,,No internet service,One year,83.91,8689.85,No
cf1ff0d4-6085-4d96-bb08-9091bc1cd091,Male,41,28,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,One year,60.89,1121.09,No
1ee573d2-d84a-4ffe-a0cf-4ba58abf8a9c,Male,53,26,No,No,No,No internet service,Yes,No internet service,No internet service,Two year,109.81,3843.44,No
265bb691-05a2-47ee-8cfd-644ac787e263,Female,22,16,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,51.52,854.26,Yes
41377862-7fc6-428b-a93b-e9572677e461,Non-binary,46,52,No,No,DSL,Yes,No,No internet service,Yes,Two year,108.98,5340.74,Yes
e481d3ce-8d44-4373-9916-71ebc685f5f7,Male,45,54,No,Yes,DSL,Yes,No internet service,,,Month-to-month,102.71,1458.42,No
68a924c1-f5b7-4da1-94dc-c5dc4215e0e2,Male,30,57,Yes,No,Fiber optic,No,No internet service,,No internet service,Two year,52.31,4822.62,Yes
c11a2412-4d9e-4892-bcf9-4227f9c1dfce,Male,63,43,Yes,No phone service,DSL,,No,No internet service,Yes,One year,41.15,2743.66,No
55a77f8e-c008-468f-8b01-13e159061496,Non-binary,60,70,Yes,Yes,No,No,No internet service,Yes,Yes,One year,66.55,4011.5,Yes
50835436-ba13-474e-9fdd-41b457baaa81,Female,46,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,One year,72.61,771.43,Yes
f564c208-c7a8-4ec9-a573-fa3d1f96433c,Male,59,30,No,Yes,DSL,No,No,No,Yes,Month-to-month,58.3,3901.92,No
f25dd47c-2ed8-41a7-adfe-65afbd23054d,Non-binary,26,18,No,No,Fiber optic,No internet service,No internet service,Yes,No,Two year,46.86,4689.82,Yes
ef611853-9484-4f77-860a-99a8ad601703,Female,39,53,Yes,No phone service,No,Yes,No,Yes,No,Month-to-month,75.15,4924.87,No
29603022-d326-4bb7-92b6-4dbcf625f8ec,Male,42,57,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Month-to-month,128.17,3638.57,No
2ef8671c-74ad-412a-9f5b-25f533369e7e,Female,33,5,Yes,No,No,No internet service,Yes,Yes,Yes,One year,124.89,7440.38,Yes
8b46e8ec-ff64-4f76-a157-96993677cb84,Male,31,44,No,No phone service,DSL,No,No internet service,,No internet service,One year,75.18,2032.24,No
87d6e74a-53b1-4a0d-a344-26c15b6c27da,Non-binary,19,58,Yes,No phone service,DSL,No,No,No,Yes,Month-to-month,125.47,5206.19,No
8e182b92-7ba3-4921-82c0-33e125f8dea8,Female,31,24,No,No,DSL,No,Yes,Yes,No,Month-to-month,99.45,4207.79,No
e131e2fd-897a-4958-8fac-7130b85153a7,Female,58,63,No,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,114.42,6663.9,Yes
1cb25761-aa19-4c6f-8b07-db169811244c,Non-binary,39,14,Yes,Yes,DSL,,Yes,No internet service,No,One year,97.92,6420.63,Yes
8ff397ee-f69e-4c71-8fed-7298da54c6be,Male,43,13,No,No phone service,Fiber optic,No,Yes,No,Yes,Month-to-month,40.76,7626.49,Yes
49d9d8eb-de5b-4d8d-8be8-091624a2801a,Male,22,12,No,No,No,No,No,No internet service,,Month-to-month,122.39,3182.12,No
4ff0d324-1643-40b7-ab21-c5c2ced7eda0,Female,43,55,Yes,No,Fiber optic,Yes,,No,No internet service,One year,125.72,2760.73,No
319d11ca-a293-47e0-a2ba-e46dc4699900,Male,60,7,Yes,Yes,DSL,No,No internet service,,No,Two year,68.87,5364.49,No
71aafba3-7fd9-47c1-9b51-c7843c30b045,Female,45,22,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,One year,107.27,4611.29,Yes
d6942071-d6db-41c5-bbda-59a2aedf663e,Female,59,35,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Two year,112.68,2141.16,No
8e6cbe56-855a-4deb-aa10-5d5bf822f2e2,Non-binary,48,57,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Month-to-month,66.03,258.79,Yes
c157c443-ff22-4a15-9344-a7258e537654,Female,57,2,No,No,No,No internet service,No,No,No,One year,111.15,8592.6,No
6cabd618-807d-45fa-92c5-e4721d30d729,Non-binary,65,54,Yes,No phone service,DSL,No,Yes,,,Month-to-month,70.5,671.87,Yes
291475e1-5f93-467b-83da-859dcf8fd026,Female,40,28,No,Yes,DSL,No,,Yes,,One year,77.36,9064.89,No
ea30d396-2c80-4eca-b76b-1da32781baa5,Male,69,50,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,One year,54.32,8332.58,Yes
56586a46-d81b-4c9a-ba04-5e859a34cbbf,Non-binary,68,51,Yes,No phone service,No,Yes,No,No,No,Month-to-month,49.58,2608.066743686823,Yes
